Date;counter;BTC;BTC1;ETH;ETH1;BNB;BNB1;XRP;XRP1;SOL;SOL1;LUNA;LUNA1;DOT;DOT1;SPY;SPY1;IPO;IPO1;GLD;GLD1;DBTC;DETH;DBNB;DXRP;DSOL;DLUNA;DDOT;DSPY;DIPO;DGLD
2021-02-03;774;37472.09;2.470128081;1660.91;1.446118081;52.24;2.860898138;0.39;0.158536585;5.72;7.333333333;2.1;1.627906977;20.73;7.148275862;381.85;1.394020152;70.77;2.490147783;171.85;1.371398931;0.055245982;0.096169762;0.023233795;0.065588865;0.085141209;-0.101027429;0.201027894;0.000786314;0.005541347;-0.001510633
2021-02-04;775;36926.07;2.43413491;1594.76;1.38852272;55.93;3.062979189;0.45;0.182926829;6.43;8.243589744;2.64;2.046511628;19.7;6.793103448;386.19;1.409864194;72.5;2.551020408;168.15;1.341872157;-0.01457147;-0.039825679;0.070488152;0.134587918;0.124226075;0.256493673;-0.049748544;0.011365709;0.02444543;-0.021530473
2021-02-05;776;38144.31;2.514440248;1718.65;1.496391039;67.85;3.71577218;0.45;0.182926829;6.68;8.564102564;2.87;2.224806202;20.9;7.206896552;387.71;1.415413259;74.12;2.608022519;169.81;1.355119304;0.032991388;0.077684401;0.213150011;0.008059151;0.039784067;0.08570149;0.060931979;0.003935858;0.022344869;0.009872162
2021-02-08;777;46196.46;3.04523108;1746.62;1.520743907;79.83;4.371851041;0.45;0.182926829;7.88;10.1025641;5.79;4.488372093;23.03;7.94137931;390.51;1.425635222;74;2.603800141;171.52;1.368765462;0.211097187;0.016272032;0.176665591;-0.005210567;0.179823459;1.015668081;0.101863608;0.007221942;-0.001619037;0.010070114
2021-02-09;778;46481.11;3.063994964;1768.04;1.539393834;107.9;5.909090909;0.47;0.191056911;7.82;10.02564103;6.44;4.992248062;23.13;7.975862069;390.25;1.42468604;74.8;2.631949331;172.08;1.373234379;0.006161524;0.012262686;0.351587016;0.054252606;-0.008430153;0.112653053;0.004257877;-0.000665822;0.010810851;0.003264914
2021-02-10;779;44918.18;2.960967957;1744.24;1.518671693;129.74;7.105147864;0.5;0.203252033;9.07;11.62820513;6.12;4.744186047;23.59;8.134482759;390.08;1.424065421;75.77;2.666080225;172.71;1.37826191;-0.033624886;-0.013456535;0.202391301;0.066641101;0.160605635;-0.049439977;0.01967517;-0.000435652;0.012967834;0.003661117
2021-02-11;780;47909.33;3.158142003;1783.8;1.553115722;124.43;6.814348302;0.52;0.211382114;9.22;11.82051282;5.48;4.248062016;25.23;8.7;390.71;1.426365362;75.98;2.673469388;171.21;1.366291597;0.066591037;0.022677205;-0.040874136;0.04239192;0.015777626;-0.103665432;0.069757916;0.001615064;0.002771625;-0.008685079
2021-02-12;781;47504.85;3.131479028;1843.53;1.605121329;136.95;7.5;0.61;0.24796748;9.25;11.85897436;5.73;4.441860465;28.69;9.893103448;392.64;1.433411215;76.13;2.678747361;170.69;1.362141888;-0.008442624;0.033487323;0.100568262;0.159693361;0.003435571;0.043947691;0.137174853;0.004939787;0.001974125;-0.003037235
2021-02-16;782;49199.87;3.243213295;1781.07;1.55073877;130.06;7.122672508;0.52;0.211382114;8.3;10.64102564;6.51;5.046511628;30.16;10.4;392.3;1.432169977;75.38;2.652357495;168.24;1.342590376;0.035680977;-0.033883365;-0.05032362;-0.144178694;-0.102643427;0.137380571;0.051188172;-0.000866002;-0.00985157;-0.014353489
2021-02-17;783;52149.01;3.437618078;1848.46;1.609413772;164.67;9.018072289;0.54;0.219512195;8.22;10.53846154;7.3;5.658914729;31.99;11.03103448;392.39;1.43249854;73.73;2.594299789;166.33;1.327348177;0.05994196;0.037837278;0.266141312;0.028206034;-0.009073416;0.121531699;0.060568748;0.000229485;-0.021889017;-0.011352847
2021-02-18;784;51679.8;3.406688156;1937.45;1.686895423;195.93;10.73001095;0.53;0.215447154;8.98;11.51282051;6.71;5.201550388;31.18;10.75172414;390.72;1.426401869;72.68;2.557353976;166.32;1.327268374;-0.008997505;0.048143347;0.189849439;-0.005796051;0.092170009;-0.081673943;-0.0251986;-0.004256005;-0.01424119;-6.01E-05
2021-02-19;785;55888.13;3.684097666;1960.16;1.706668524;332.62;18.21577218;0.57;0.231707317;11.47;14.70512821;6.32;4.899224806;34.79;11.99655172;390.03;1.423882886;73.43;2.583743842;167.01;1.332774719;0.081430969;0.011724476;0.697604042;0.064958408;0.276734512;-0.05833016;0.115827581;-0.001765976;0.010319207;0.004148557
2021-02-22;786;54207.32;3.57330011;1781.99;1.551539794;267.51;14.65005476;0.57;0.231707317;14.45;18.52564103;7.07;5.480620155;37.69;12.99655172;387.03;1.412930783;69.83;2.457072484;169.51;1.352725241;-0.030074587;-0.090896375;-0.195739912;0.008327763;0.260703163;0.118699716;0.083273308;-0.007691716;-0.049026256;0.014969164
2021-02-23;787;48824.43;3.218464611;1570.2;1.367138864;230.99;12.65005476;0.47;0.191056911;15.2;19.48717949;6.71;5.201550388;34.3;11.82758621;387.5;1.414646612;69.38;2.441238564;169.12;1.34961296;-0.099301985;-0.118849485;-0.136501726;-0.171717613;0.051661301;-0.049963352;-0.08991119;0.001214379;-0.006444293;-0.002300749
2021-02-24;788;49705.33;3.276532785;1626.58;1.4162277;254.36;13.92990142;0.47;0.191056911;17.3;22.17948718;6.69;5.186046512;33.63;11.59655172;391.77;1.430235105;69.06;2.429978888;169;1.348655335;0.018042327;0.03590088;0.101149203;-0.003655269;0.138220883;-0.003429296;-0.019452302;0.011019326;-0.004612266;-0.000709526
2021-02-25;789;47093.85;3.10438626;1475.7;1.284859777;233.89;12.80887185;0.43;0.174796748;13.82;17.71794872;5.96;4.620155039;31.08;10.71724138;382.33;1.395772488;65.88;2.318085855;165.82;1.32327827;-0.052539242;-0.092754337;-0.080489247;-0.079070517;-0.201511463;-0.108562395;-0.075902942;-0.024095776;-0.046046932;-0.018816527
2021-02-26;790;46339.76;3.054677293;1446.03;1.259026756;221.68;12.14019715;0.43;0.174796748;13.59;17.42307692;5.9;4.573643411;31.35;10.81034483;380.36;1.388580607;66.79;2.350105559;161.81;1.291277631;-0.01601249;-0.020105691;-0.05218578;-0.015244267;-0.016507873;-0.01134372;0.008540037;-0.005152622;0.013813055;-0.024182902
2021-03-01;791;49631.24;3.271648836;1564.71;1.362358841;254.63;13.94468784;0.45;0.182926829;14.96;19.17948718;6.75;5.23255814;35.58;12.26896552;389.58;1.42224007;69.4;2.441942294;161.53;1.289043173;0.071029292;0.082068593;0.148635102;0.045206824;0.100651526;0.145055962;0.135226977;0.0242402;0.039077721;-0.001730418
2021-03-02;792;48378.99;3.189101588;1492.61;1.299582945;239.52;13.11719606;0.44;0.178861789;13.96;17.8974359;6.46;5.007751938;36.15;12.46551724;386.54;1.411141939;67.82;2.386347643;162.41;1.296065757;-0.025231162;-0.046078178;-0.059330779;-0.023269177;-0.06664178;-0.043521803;0.015967182;-0.007803219;-0.022766599;0.005447935
2021-03-03;793;50538.24;3.331437499;1575.85;1.372058196;241.09;13.20317634;0.45;0.182926829;14.12;18.1025641;7.22;5.596899225;37.04;12.77241379;381.42;1.39245035;64.65;2.274806474;160.62;1.281781183;0.04463206;0.055771067;0.006549835;0.030771203;0.011223647;0.118864344;0.024623104;-0.013245708;-0.046741345;-0.011021544
2021-03-04;794;48561.17;3.201110738;1541.91;1.342507379;229.95;12.59309967;0.49;0.199186992;13.1;16.79487179;7.5;5.813953488;35.33;12.18275862;376.7;1.375219042;62;2.18156228;159.04;1.269172452;-0.03912036;-0.021536805;-0.046232688;0.080674426;-0.072091066;0.037880099;-0.046243398;-0.012374812;-0.040989976;-0.009836895
2021-03-05;795;48927.3;3.225245714;1533.28;1.334993426;226.37;12.39704272;0.46;0.18699187;12.61;16.16666667;8.49;6.581395349;33.72;11.62758621;383.63;1.4005184;62.03;2.182617875;159.14;1.269970473;0.007539702;-0.005602959;-0.015536358;-0.058540294;-0.037222525;0.132062981;-0.045452161;0.018396583;0.000483855;0.00062881
2021-03-08;796;52246.52;3.444045853;1834.73;1.597459361;240.32;13.16100767;0.47;0.191056911;13.6;17.43589744;9.64;7.472868217;34.91;12.03793103;381.72;1.393545561;59.15;2.081280788;157.49;1.256803128;0.067839804;0.196607182;0.061606875;0.033785981;0.078644739;0.135537405;0.035264659;-0.004978766;-0.0464291;-0.010368192
2021-03-09;797;54824.12;3.613959038;1868.05;1.626470358;293.46;16.07119387;0.49;0.199186992;14.85;19.03846154;11.71;9.07751938;38.19;13.16896552;387.17;1.413441881;63.05;2.218508093;160.84;1.283536829;0.04933522;0.018161234;0.221142045;0.026163595;0.091464917;0.215091631;0.093958301;0.014277512;0.065934013;0.021271134
2021-03-10;798;56008.55;3.692035649;1799.17;1.566498045;279.36;15.29901424;0.46;0.18699187;14.23;18.24358974;11.15;8.643410853;37.57;12.95517241;389.58;1.42224007;62.92;2.213933849;161.66;1.2900806;0.021604244;-0.036874073;-0.048064605;-0.046960007;-0.041439722;-0.048250205;-0.016422576;0.006224588;-0.002061872;0.005098284
2021-03-11;799;57805.12;3.810464005;1826.19;1.59002377;289.79;15.87020811;0.45;0.182926829;15.99;20.5;10.82;8.387596899;36.88;12.71724138;393.53;1.436660339;66.02;2.323011963;161.52;1.288963371;0.032076715;0.015022895;0.037345517;-0.022035296;0.123756911;-0.029733648;-0.018219422;0.010139155;0.049268899;-0.000866015
2021-03-12;800;57332.09;3.779282272;1772.1;1.542928787;263.69;14.44085433;0.44;0.178861789;14.55;18.65384615;14.16;10.97674419;35.99;12.41034483;394.06;1.43859521;65.59;2.307881773;161.49;1.288723965;-0.008183207;-0.029620348;-0.090082155;-0.026114889;-0.090052018;0.30944406;-0.024280949;0.001346782;-0.006513193;-0.000185729
2021-03-15;801;55907.2;3.685354744;1791.7;1.559994079;254.66;13.94633078;0.44;0.178861789;14.19;18.19230769;16.34;12.66666667;34.36;11.84827586;396.41;1.447174357;66.31;2.333216045;162.2;1.294389913;-0.024853282;0.011060226;-0.034226315;-0.008106436;-0.025115203;0.153707151;-0.045278547;0.005963574;0.010977314;0.004396507
2021-03-16;802;56804.9;3.744530359;1806.97;1.573289335;258.1;14.1347207;0.46;0.18699187;13.62;17.46153846;19.88;15.41085271;35.43;12.21724138;395.91;1.445349007;65.04;2.288529205;162.35;1.295586944;0.016057022;0.00852236;0.01350757;0.057238519;-0.039747828;0.216703573;0.031239597;-0.00126132;-0.019152421;0.00092484
2021-03-17;803;58870.89;3.880718651;1823.45;1.587638111;269.85;14.77820372;0.47;0.191056911;14.22;18.23076923;18.59;14.41085271;36.14;12.46206897;397.26;1.450277453;65.37;2.300140746;163.51;1.304843987;0.036369963;0.009118869;0.04554107;0.021221358;0.043855242;-0.065064811;0.020054087;0.003409881;0.005073831;0.007144989
2021-03-18;804;57858.92;3.814010455;1782.86;1.552297284;261.7;14.33187295;0.47;0.191056911;14.23;18.24358974;19.01;14.73643411;35.52;12.24827586;391.48;1.429176402;62.41;2.19598874;162.56;1.297262788;-0.017189694;-0.022262334;-0.030201624;0.001062621;0.000690707;0.02247682;-0.017269464;-0.014549662;-0.045280754;-0.005810024
2021-03-19;805;58346.65;3.846161199;1817.62;1.582562058;264.06;14.4611172;0.47;0.191056911;14.2;18.20512821;20.01;15.51162791;38.27;13.19655172;389.48;1.421875;64.14;2.256861365;163.24;1.30268933;0.00842965;0.019501889;0.008989636;-0.003696193;-0.001772941;0.052984212;0.07758115;-0.005108818;0.027719901;0.004183114
2021-03-22;806;54529.14;3.594514209;1691.33;1.472604111;255.9;14.01423877;0.55;0.223577236;14.92;19.12820513;19.43;15.0620155;35.54;12.25517241;392.59;1.43322868;64.01;2.252287122;163;1.30077408;-0.065428052;-0.0694809;-0.030891923;0.167181342;0.050299702;-0.028836168;-0.071464692;0.007984967;-0.00202677;-0.001470258
2021-03-23;807;54738.95;3.608344704;1678.65;1.461563912;255.69;14.00273823;0.56;0.227642276;14.2;18.20512821;17.05;13.21705426;34.46;11.88275862;389.5;1.421948014;63.12;2.220971147;161.81;1.291277631;0.003847498;-0.00749931;-0.000822684;0.012097639;-0.047888462;-0.122605875;-0.030308228;-0.007870797;-0.013904124;-0.007300626
2021-03-24;808;52774.27;3.478834681;1593.41;1.387347305;249.85;13.68291347;0.49;0.199186992;13.66;17.51282051;16.69;12.9379845;30.44;10.49655172;387.52;1.414719626;60.05;2.112948628;162.37;1.295746549;-0.035891808;-0.050776926;-0.022833492;-0.121736631;-0.038263954;-0.021424539;-0.11677231;-0.005083469;-0.048637517;0.003460831
2021-03-25;809;51704.16;3.408293947;1595.36;1.389045127;234.89;12.86363636;0.52;0.211382114;13.03;16.70512821;16.45;12.75193798;29.98;10.33793103;389.7;1.422678154;60.39;2.124912034;161.78;1.291038225;-0.020277032;0.001221153;-0.059899377;0.058630996;-0.046570465;-0.014029036;-0.014923824;0.005625576;0.005661948;-0.003633652
2021-03-26;810;55137.31;3.634604254;1702.84;1.482625617;255.1;13.97042716;0.57;0.231707317;14.78;18.94871795;18.53;14.36434109;33.2;11.44827586;395.98;1.445604556;60.85;2.141097818;162.24;1.294709121;0.066399925;0.067372153;0.08608082;0.095762689;0.134689025;0.126164904;0.107336258;0.016114957;0.007617139;0.002843405
2021-03-29;811;57750.2;3.806843725;1819.68;1.584355655;275.21;15.07174151;0.57;0.231707317;18.85;24.16666667;18.9;14.65116279;34.37;11.85172414;395.78;1.444874416;59.71;2.100985222;160.31;1.279307318;0.047388721;0.068616403;0.078830662;0.001439014;0.275747473;0.020052139;0.035337481;-0.000505106;-0.018734577;-0.011895999
2021-03-30;812;58917.69;3.883803666;1846.03;1.607298024;311.43;17.05531216;0.57;0.231707317;19.23;24.65384615;18.67;14.47286822;34.07;11.74827586;394.73;1.44104118;60.17;2.117171006;157.57;1.257441545;0.020216245;0.014479844;0.131576773;-0.001782095;0.020107125;-0.012216553;-0.008923824;-0.002652959;0.007703886;-0.017091829
2021-03-31;813;58918.83;3.883878814;1918.36;1.670274177;302.06;16.54216867;0.57;0.231707317;19.47;24.96153846;18.7;14.49612403;37.03;12.76896552;396.33;1.446882301;62.18;2.187895848;159.96;1.276514245;1.94E-05;0.039180417;-0.030064999;0.012366391;0.012025835;0.001689214;0.086892423;0.004053343;0.033405386;0.015167861
2021-04-01;814;59095.81;3.895545184;1977.28;1.721574534;335.21;18.35761227;0.58;0.235772358;19.08;24.46153846;18.52;14.35658915;37.67;12.98965517;400.61;1.462507301;63.46;2.232934553;161.98;1.292634267;0.003003735;0.030710988;0.109743319;0.009449892;-0.019538789;-0.009843548;0.017443103;0.010799077;0.020585381;0.012628088
2021-04-05;815;59057.88;3.893044871;2107.89;1.83529381;367.77;20.1407448;0.92;0.37398374;22.98;29.46153846;17.56;13.6124031;45.8;15.79310345;406.36;1.483498832;63.29;2.22695285;161.92;1.292155454;-0.000641834;0.066055672;0.097131109;0.588962043;0.20431758;-0.051630776;0.215655199;0.014353112;-0.002678821;-0.000370404
2021-04-06;816;58192.36;3.835990534;2118.38;1.844427224;403.59;22.10240964;1.1;0.447154472;24.96;32;16.73;12.96899225;43.43;14.97586207;406.12;1.482622664;64.64;2.274454609;163.22;1.302529726;-0.014655446;0.004977353;0.097392461;0.190981159;0.085835308;-0.04710858;-0.051685025;-0.000590585;0.021330352;0.008028675
2021-04-07;817;56048.94;3.694698123;1971.08;1.71617633;374.66;20.51807229;0.92;0.37398374;26.48;33.94871795;15.46;11.98449612;39.59;13.65172414;406.59;1.484338493;63.25;2.225545391;162.76;1.29885883;-0.03683339;-0.069535074;-0.071686344;-0.162998761;0.060941864;-0.075882025;-0.08832992;0.001157296;-0.021503698;-0.002818319
2021-04-08;818;58323.95;3.844664834;2088.57;1.818472308;418.04;22.89375685;1.05;0.426829268;27.03;34.65384615;15.75;12.20930233;41.37;14.26551724;408.52;1.491384346;64.73;2.277621393;164.51;1.312824196;0.040589808;0.059610275;0.115784219;0.147322947;0.020994951;0.018264331;0.0447527;0.004746779;0.023399257;0.010752028
2021-04-09;819;58245;3.839460518;2072.11;1.804140945;453.18;24.81818182;1.02;0.414634146;27.78;35.61538462;15.68;12.15503876;40.85;14.0862069;411.49;1.502226928;64.34;2.263898663;163.27;1.302928737;-0.001353633;-0.007883295;0.084059447;-0.030319466;0.027531566;-0.004338779;-0.012489595;0.007270149;-0.006025135;-0.007537481
2021-04-12;820;59893.45;3.94812493;2139.35;1.862685346;598.72;32.78860898;1.47;0.597560976;28.51;36.55128205;14.64;11.34883721;40.5;13.96551724;411.64;1.502774533;64.32;2.263194933;162.28;1.29502833;0.028301985;0.032452148;0.321163073;0.43777606;0.026418055;-0.066199414;-0.008612386;0.00036459;-0.000310786;-0.006063606
2021-04-13;821;63503.46;4.186093697;2299.19;2.001854545;549.59;30.09802848;1.79;0.727642276;27.44;35.17948718;15.62;12.10852713;42.95;14.81034483;412.86;1.507228388;66.23;2.330401126;163.43;1.30420557;0.060273765;0.074711585;-0.082068229;0.222292171;-0.037758325;0.066834935;0.060507738;0.002963682;0.02969532;0.00708648
2021-04-14;822;63109.7;4.160137375;2435.1;2.120188415;549.59;30.09802848;1.84;0.74796748;26.48;33.94871795;15.3;11.86046512;42.64;14.70344828;411.45;1.5020809;64.96;2.285714286;162.72;1.298539622;-0.006200634;0.059115327;9.66E-06;0.02521459;-0.035007204;-0.020230392;-0.007149777;-0.003415136;-0.01917566;-0.004344319
2021-04-15;823;63314.01;4.173605316;2519.12;2.193342795;542.63;29.71686747;1.77;0.719512195;27.82;35.66666667;16.89;13.09302326;43.52;15.00689655;415.87;1.518216998;65.82;2.315974666;165.35;1.319527572;0.00323748;0.034500045;-0.012663539;-0.039782279;0.050734556;0.103559006;0.020523188;0.010742454;0.013238932;0.016162764
2021-04-16;824;61572.79;4.058825585;2431.95;2.117445779;510.22;27.94194962;1.56;0.634146341;25.4;32.56410256;15.8;12.24806202;41.54;14.32413793;417.26;1.523291472;64.79;2.279732583;166.35;1.327507781;-0.027501379;-0.034603278;-0.059730888;-0.11808159;-0.087027129;-0.064456331;-0.045454418;0.003342427;-0.015648724;0.006047777
2021-04-19;825;55724.27;3.673296155;2166.19;1.886054348;505.09;27.66100767;1.32;0.536585366;31.68;40.61538462;13.91;10.78294574;34.82;12.00689655;415.21;1.515807535;63.36;2.229415904;165.89;1.323836885;-0.094985521;-0.109277819;-0.010049109;-0.155684621;0.247211857;-0.119770575;-0.161811114;-0.004913049;-0.022071307;-0.002765296
2021-04-20;826;56473.03;3.722653773;2330.21;2.028862981;587.03;32.14841183;1.38;0.56097561;31.77;40.73076923;13.43;10.41085271;35.44;12.22068966;412.17;1.504709404;62.13;2.186136524;166.48;1.328545208;0.013436976;0.075719265;0.162220027;0.051903206;0.002972544;-0.034095964;0.018030616;-0.007321543;-0.019412878;0.003556556
2021-04-21;827;53906.09;3.553443286;2364.75;2.058936205;546.02;29.90251917;1.3;0.528455285;32.51;41.67948718;13.28;10.29457364;33.87;11.67931034;416.07;1.518947138;62.72;2.206896552;168.13;1.341712553;-0.045454288;0.014823023;-0.069852675;-0.062749268;0.023386425;-0.011237555;-0.044390777;0.0094621;0.009496217;0.009911155
2021-04-22;828;51762.27;3.412124508;2403.54;2.092709812;506.01;27.71139102;1.16;0.471544715;38.88;49.84615385;13.65;10.58139535;32.99;11.37586207;412.27;1.505074474;63;2.216748768;167.04;1.333014125;-0.039769466;0.016400642;-0.073276252;-0.105527351;0.195820465;0.027761357;-0.02605628;-0.009133122;0.00446427;-0.00648315
2021-04-23;829;51093.65;3.36804965;2363.59;2.057926219;526.57;28.8373494;1.17;0.475609756;36.98;47.41025641;14.08;10.91472868;32.23;11.1137931;416.74;1.521393107;64.3;2.262491203;166.4;1.327906791;-0.012917151;-0.016620924;0.040616045;0.008604083;-0.048903104;0.031620027;-0.023053232;0.010842412;0.020634968;-0.003831412
2021-04-26;830;54021.75;3.561067495;2534.48;2.206716411;534.58;29.27601314;1.37;0.556910569;43.98;56.38461538;17.62;13.65891473;33.41;11.52068966;417.61;1.524569217;65.42;2.30190007;166.84;1.331418083;0.057308519;0.07230348;0.015216445;0.170003249;0.189248134;0.251079734;0.036572035;0.002087621;0.017418273;0.002644243
2021-04-27;831;55033.12;3.627736139;2662.87;2.318502782;568.47;31.13198248;1.4;0.569105691;43.24;55.43589744;17.72;13.73643411;34.7;11.96551724;417.52;1.524240654;65.11;2.290992259;166.42;1.328066395;0.018721408;0.050654753;0.063401115;0.023711259;-0.016770655;0.005908994;0.038810592;-0.000215503;-0.004738566;-0.00251737
2021-04-28;832;54824.7;3.613997271;2746.38;2.391213116;562.63;30.81215772;1.36;0.552845528;44.83;57.47435897;16.82;13.03875969;33.97;11.7137931;417.4;1.52380257;64.47;2.268472906;166.91;1.331976698;-0.003787066;0.031362794;-0.010269577;-0.030232234;0.036702582;-0.050931537;-0.021197119;-0.000287399;-0.009829519;0.002944394
2021-04-29;833;53555.11;3.530306985;2756.88;2.400355237;599.71;32.84282585;1.4;0.569105691;42.46;54.43589744;16.24;12.58914729;35.97;12.40344828;420.06;1.533513435;62.89;2.212878255;166.22;1.326470354;-0.02315733;0.003822059;0.065893759;0.030000714;-0.052769482;-0.034589014;0.058897474;0.006372794;-0.024507554;-0.004133982
2021-04-30;834;57750.18;3.806842407;2773.21;2.414573411;624.08;34.17743702;1.59;0.646341463;42.96;55.07692308;16.69;12.9379845;36.54;12.6;417.3;1.5234375;62.32;2.192821956;165.66;1.322001436;0.078331768;0.005923397;0.04064325;0.137429968;0.011668716;0.02775103;0.015917136;-0.006570514;-0.009063428;-0.003369011
2021-05-03;835;57200.29;3.770594129;3431.09;2.987375167;675.68;37.00328587;1.56;0.634146341;45.93;58.88461538;17.28;13.39534884;37.26;12.84827586;418.2;1.526723131;61.18;2.15270936;167.81;1.339158886;-0.009521751;0.237226844;0.082687266;-0.022416022;0.069319488;0.035798866;0.019554707;0.002156779;-0.018292683;0.012978353
2021-05-04;836;53333.54;3.515701281;3253.63;2.832864618;611.2;33.4720701;1.39;0.56504065;42.73;54.78205128;16.34;12.66666667;34.85;12.01724138;415.62;1.517304322;59.58;2.096410978;166.58;1.329343229;-0.067600247;-0.051720294;-0.095434785;-0.105153937;-0.069755599;-0.054811508;-0.06446613;-0.006169337;-0.026152305;-0.007329694
2021-05-05;837;57424.01;3.78534156;3522.78;3.067207648;651.66;35.68784228;1.61;0.654471545;44.92;57.58974359;17.02;13.19379845;40.5;13.96551724;415.75;1.517778914;57.95;2.039057002;167.27;1.334849573;0.076695993;0.082724175;0.066201541;0.159537366;0.051346636;0.041643193;0.161864252;0.000312798;-0.02735819;0.004142166
2021-05-06;838;56396.52;3.717610299;3490.88;3.039433014;633.28;34.68127054;1.6;0.650406504;43.46;55.71794872;16.77;13;41.53;14.32068966;419.07;1.529899241;55.53;1.9539057;170.06;1.357114356;-0.017893077;-0.009056144;-0.028208341;-0.008628613;-0.032675471;-0.01465875;0.025643162;0.007985585;-0.041760172;0.016679584
2021-05-07;839;57356.4;3.780884767;3484.73;3.034078344;624.56;34.20372399;1.58;0.642276423;43.16;55.33333333;16.58;12.85271318;39.93;13.76896552;422.12;1.541033879;56.21;1.977832512;171.59;1.369324076;0.01702032;-0.001762125;-0.013764997;-0.011761979;-0.006918751;-0.011064393;-0.038610166;0.007277992;0.012245633;0.008996813
2021-05-10;840;55859.8;3.682230176;3952.29;3.441172629;631.35;34.57557503;1.39;0.56504065;42.91;55.01282051;15.87;12.30232558;36.54;12.6;417.94;1.525773949;55.33;1.946868403;172.11;1.373473785;-0.026093085;0.134175409;0.01086951;-0.121857683;-0.005686106;-0.043049578;-0.084850828;-0.009902381;-0.015655524;0.003030509
2021-05-11;841;56704.57;3.737916691;4168.7;3.629596092;672.33;36.81982475;1.48;0.601626016;44.58;57.15384615;16.31;12.64341085;38.64;13.32413793;414.21;1.512156834;56.71;1.995425757;172.14;1.373713191;0.015123173;0.054754841;0.064911386;0.063841337;0.038868544;0.02787159;0.057482518;-0.008924752;0.024941206;0.000174296
2021-05-12;842;49150.54;3.239961503;3785.85;3.296256955;588.19;32.21193866;1.25;0.508130081;42.46;54.43589744;14.48;11.2248062;34.03;11.73448276;405.41;1.480030666;54.77;1.927163969;170.43;1.360067034;-0.133217455;-0.091839766;-0.12515915;-0.15552602;-0.047561224;-0.112560874;-0.119322476;-0.021245231;-0.034209117;-0.00993381
2021-05-13;843;49716.19;3.277248667;3715.15;3.234700008;571.43;31.29408543;1.36;0.552845528;41;52.56410256;15.9;12.3255814;40.03;13.80344828;410.28;1.497809579;54.03;1.901125968;171.13;1.36565318;0.011508649;-0.01867486;-0.028478569;0.088988864;-0.034374717;0.098126627;0.176315538;0.012012518;-0.013511064;0.004107329
2021-05-14;844;49880.54;3.288082478;4079.06;3.551548501;603.13;33.03012048;1.4;0.569105691;42.72;54.76923077;16.41;12.72093023;47.95;16.53448276;416.58;1.520808995;56.45;1.98627727;172.69;1.378102306;0.003305638;0.097952731;0.055463551;0.032384043;0.041953735;0.032056345;0.19770065;0.015355338;0.044789969;0.009115859
2021-05-17;845;43537.51;2.869955373;3282.4;2.857914029;511.96;28.03723987;1.5;0.609756098;46.86;60.07692308;14.96;11.59689922;38.71;13.34827586;415.52;1.516939252;56.27;1.979943702;174.7;1.394142527;-0.127164302;-0.195304845;-0.151151771;0.066563453;0.097039962;-0.0882368;-0.192629019;-0.002544525;-0.00318868;0.011639325
2021-05-18;846;42909.4;2.828550899;3380.07;2.942953166;508.02;27.82146769;1.59;0.646341463;55.91;71.67948718;15.7;12.17054264;40.65;14.01724138;411.94;1.503869743;57.06;2.007741027;175.04;1.396855798;-0.014426855;0.029756407;-0.007699907;0.063111675;0.193067376;0.049924146;0.049991941;-0.008615679;0.01403947;0.001946171
2021-05-19;847;37002.44;2.439169155;2460.68;2.142460362;339.03;18.56681271;1.07;0.43495935;35.11;45.01282051;9.64;7.472868217;25.23;8.7;410.86;1.499926986;56.89;2.001759324;175.16;1.397813423;-0.137661226;-0.272003494;-0.332656309;-0.327157777;-0.372087666;-0.385898749;-0.379335179;-0.002621782;-0.002979355;0.00068562
2021-05-20;848;40782.74;2.688363294;2784.29;2.424220525;393.61;21.5558598;1.19;0.483739837;44.74;57.35897436;10.41;8.069767442;29.15;10.05172414;415.28;1.516063084;58.31;2.051724138;175.96;1.40419759;0.102163445;0.131514498;0.161012322;0.10765449;0.274461391;0.07897862;0.155524078;0.010757957;0.024960486;0.00456727
2021-05-21;849;37304.69;2.459093216;2430.62;2.116287777;326.3;17.86966046;1.01;0.410569106;38.81;49.75641026;8.27;6.410852713;24.46;8.434482759;414.94;1.514821846;58.32;2.052076003;176.04;1.404836007;-0.085282328;-0.127024239;-0.171021985;-0.150616134;-0.132533143;-0.205632149;-0.160772156;-0.000818717;0.00017148;0.000454569
2021-05-24;850;38705.98;2.551465053;2643.59;2.301716107;345.31;18.91073384;0.99;0.402439024;31.28;40.1025641;6.59;5.108527132;23.2;8;419.17;1.530264311;59.42;2.09078114;176.35;1.407309872;0.037563347;0.087619459;0.058270055;-0.014043036;-0.193989357;-0.202654859;-0.051703832;0.010194271;0.01886142;0.001761037
2021-05-25;851;38402.22;2.531441454;2706.63;2.356603659;344.11;18.84501643;0.98;0.398373984;30;38.46153846;6.64;5.147286822;22.13;7.631034483;418.24;1.526869159;59.53;2.094651654;177.95;1.420078206;-0.007847826;0.023845535;-0.003462539;-0.016768144;-0.041123598;0.00725553;-0.046077585;-0.002218725;0.001851245;0.009072815
2021-05-26;852;39294.2;2.590240012;2888.7;2.515128033;379.85;20.80230011;1.03;0.418699187;35.54;45.56410256;7.33;5.682170543;24.55;8.465517241;419.07;1.529899241;60.66;2.134412386;177.64;1.417604341;0.023227212;0.067268115;0.103861882;0.058941576;0.184775997;0.10476595;0.109333153;0.001984547;0.018982043;-0.001742051
